"","year","imdb","title","test","budget","domgross","intgross","budget_2013.","domgross_2013.","intgross_2013.","totalgross2013"
"255",2011,"tt1778304","Paranormal Activity 3","PASS",5000000,"104028807","207039844",5178454,107741677,214429259,322170936
"256",2011,"tt1092026","Paul","PASS",40000000,"37412945","100179814",41427631,38748242,103755310,142503552
"257",2011,"tt1298650","Pirates of the Caribbean: On Stranger Tides","FAIL",250000000,"241063875","1043663875",258922697,249667634,1080913060,1330580694
"258",2011,"tt0822847","Priest","FAIL",60000000,"29136626","84154026",62141447,30176535,87157549,117334084
"259",2011,"tt0448694","Puss in Boots","FAIL",130000000,"149260504","554987477",134639802,154587729,574795417,729383146
"260",2011,"tt1192628","Rango","FAIL",135000000,"123257581","245504574",139818256,127656741,254266825,381923566
"261",2011,"tt0433035","Real Steel","FAIL",110000000,"85463309","293237309",113925987,88513562,303703179,392216741
"262",2011,"tt1486185","Red Riding Hood","PASS",42000000,"37662162","90300442",43499013,39006354,93523336,132529690
"263",2011,"tt0873886","Red State","PASS",4000000,"1065429","1065429",4142763,1103455,1103455,2206910
"264",2011,"tt1498569","Restless","PASS",8000000,"163753","2818394",8285526,169597,2918985,3088582
"265",2011,"tt1436562","Rio","FAIL",90000000,"143619809","487519809",93212171,148745713,504919774,653665487
"266",2011,"tt1318514","Rise of the Planet of the Apes","FAIL",93000000,"176760185","482860185",96319243,183068895,500093845,683162740
"267",2011,"tt1723811","Shame","FAIL",6500000,"4002293","10781688",6731990,4145138,11166495,15311633
"268",2011,"tt1541995","Snow Flower and the Secret Fan","PASS",6000000,"1348205","11348205",6214145,1396324,11753231,13149555
"269",2011,"tt1596346","Soul Surfer","PASS",18000000,"43853424","47158652",18642434,45418587,48841781,94260368
"270",2011,"tt0945513","Source Code","FAIL",32000000,"54712227","140428499",33142105,56664949,145440503,202105452
"271",2011,"tt0999913","Straw Dogs","PASS",25000000,"10324441","11253821",25892270,10692928,11655479,22348407
"272",2011,"tt0978764","Sucker Punch","PASS",75000000,"36392502","89758389",77676809,37691379,92961937,130653316
"273",2011,"tt1650062","Super 8","PASS",50000000,"127004179","260095987",51784539,131537058,269379017,400916075
"274",2011,"tt1675192","Take Shelter","PASS",4750000,"1728953","3128953",4919531,1790661,3240628,5031289
"275",2011,"tt1385826","The Adjustment Bureau","FAIL",50200000,"62495645","127793502",51991677,64726164,132354553,197080717
"276",2011,"tt0983193","The Adventures of Tintin","FAIL",130000000,"77591831","373993951",134639802,80361144,387342089,467703233
"277",2011,"tt1655442","The Artist","FAIL",16000000,"44667095","128256712",16571053,46261299,132834295,179095594
"278",2011,"tt1412386","The Best Exotic Marigold Hotel","PASS",10000000,"46383639","134729347",10356908,48039108,139537943,187577051
"279",2011,"tt1259521","The Cabin in the Woods","FAIL",30000000,"42073277","70768144",31070724,43574905,73293915,116868820
"280",2011,"tt1093357","The Darkest Hour","PASS",34800000,"21443494","62831715",36042039,22208829,65074228,87283057
"281",2011,"tt1535616","The Divide","PASS",3000000,"18000","18000",3107072,18642,18642,37284
"282",2011,"tt1235170","The Future","PASS",1000000,"568662","568662",1035691,588958,588958,1177916
"283",2011,"tt1568346","The Girl with the Dragon Tattoo","FAIL",90000000,"102515793","233170238",93212171,106174662,241492267,347666929
"284",2011,"tt0990407","The Green Hornet","FAIL",110000000,"98780042","227983150",113925987,102305579,236120048,338425627
"285",2011,"tt1540133","The Guard","FAIL",6000000,"5359774","15944629",6214145,5551069,16513705,22064774
"286",2011,"tt1454029","The Help","PASS",25000000,"169705587","213120004",25892270,175762513,220726425,396488938
"287",2011,"tt1007029","The Iron Lady","PASS",14000000,"29959436","115592104",14499671,31028712,119717677,150746389
"288",2011,"tt1189340","The Lincoln Lawyer","FAIL",40000000,"58009200","87145086",41427631,60079594,90255363,150334957
"289",2011,"tt0472399","The Mechanic","FAIL",42500000,"29121498","76347393",44016858,30160867,79072292,109233159
"290",2011,"tt1204342","The Muppets","FAIL",45000000,"88625922","160971922",46606085,91789051,166717137,258506188
"291",2011,"tt1161864","The Rite","FAIL",37000000,"33047633","96047633",38320559,34227129,99475649,133702778
"292",2011,"tt1265990","The Roommate","PASS",16000000,"37300107","40497461",16571053,38631377,41942847,80574224
"293",2011,"tt0472181","The Smurfs","PASS",110000000,"142614158","563066551",113925987,147704169,583162839,730867008
"294",2011,"tt1509767","The Three Musketeers","FAIL",90000000,"20377913","139877913",93212171,21105217,144870266,165975483
"295",2011,"tt0478304","The Tree of Life","FAIL",35000000,"13305665","62305665",36249178,13780555,64529403,78309958
"296",2011,"tt1324999","The Twilight Saga: Breaking Dawn - Part 1","PASS",127500000,"281287133","709938657",132050575,291326492,735276926,1026603418
"297",2011,"tt0800369","Thor","PASS",150000000,"181030624","449326618",155353618,187491749,465363438,652855187
"298",2011,"tt1340800","Tinker Tailor Soldier Spy","FAIL",21000000,"24149393","81452811",21749507,25011304,84359926,109371230
"299",2011,"tt0471042","Tower Heist","FAIL",85000000,"78046570","153470352",88033717,80832113,158947830,239779943
"300",2011,"tt1399103","Transformers: Dark of the Moon","PASS",195000000,"352390543","1123794076",201959703,364967639,1163903170,1528870809
"301",2011,"tt1568911","War Horse","FAIL",70000000,"79883359","156815529",72498355,82734459,162412399,245146858
"302",2011,"tt1291584","Warrior","FAIL",25000000,"13657115","24215385",25892270,14144548,25079651,39224199
"303",2011,"tt1389137","We Bought a Zoo","FAIL",50000000,"75624550","118924550",51784539,78323650,123169061,201492711
"304",2011,"tt1714210","Weekend","FAIL",190000,"484592","1577585",196781,501887,1633890,2135777
"305",2011,"tt0770703","What&#39;s Your Number","PASS",20000000,"14011084","30711084",20713816,14511151,31807187,46318338
"306",2011,"tt1449283","Winnie the Pooh","FAIL",30000000,"26692846","50145607",31070724,27645535,51935343,79580878
"307",2011,"tt1270798","X-Men: First Class","PASS",160000000,"146408305","355408305",165710526,151633733,368093107,519726840
"308",2011,"tt1625346","Young Adult","PASS",12000000,"16311571","22750356",12428289,16893744,23562334,40456078
"309",2011,"tt1742336","Your Sister&#39;s Sister","PASS",120000,"1597486","3090593",124283,1654502,3200899,4855401
"310",2010,"tt1542344","127 Hours","FAIL",18000000,"18335230","60735230",19228173,19586277,64879307,84465584
"311",2010,"tt1014759","Alice in Wonderland","PASS",200000000,"334191110","1024391110",213646368,356993585,1094287202,1451280787
"312",2010,"tt1313092","Animal Kingdom","FAIL",4200000,"1044039","8078683",4486574,1115276,8629906,9745182
"313",2010,"tt1431181","Another Year","PASS",8000000,"3205706","18505706",8545855,3424437,19768384,23192821
"314",2010,"tt1423894","Barney&#39;s Version","PASS",30000000,"7502560","8845575",32046955,8014473,9449125,17463598
"315",2010,"tt1532503","Beginners","FAIL",3200000,"5790894","11564267",3418342,6186017,12353318,18539335
"316",2010,"tt1164999","Biutiful","FAIL",35000000,"5101237","25101237",37388114,5449304,26813941,32263245
"317",2010,"tt0947798","Black Swan","PASS",13000000,"106954678","331266710",13887014,114252393,353869648,468122041
"318",2010,"tt1120985","Blue Valentine","FAIL",1000000,"9737892","16566240",1068232,10402326,17696585,28098911
"319",2010,"tt1126591","Burlesque","PASS",55000000,"39440655","89657398",58752751,42131764,95774887,137906651
"320",2010,"tt1194417","Casino Jack","FAIL",12500000,"2039869","2080869",13352898,2179053,2222851,4401904
"321",2010,"tt1020558","Centurion","FAIL",15000000,"123570","6623570",16023478,132001,7075508,7207509
"322",2010,"tt1438254","Charlie St. Cloud","FAIL",44000000,"31206263","48478084",47002201,33335524,51785833,85121357
"323",2010,"tt0800320","Clash of the Titans","FAIL",125000000,"163214888","493214888",133528980,174351340,526867848,701219188
"324",2010,"tt1244754","Conviction","PASS",12500000,"6797696","10133552",13352898,7261515,10824983,18086498
"325",2010,"tt1385867","Cop Out","FAIL",37000000,"44875481","55909910",39524578,47937418,59724746,107662164
"326",2010,"tt1555064","Country Strong","PASS",15000000,"20218921","20551476",16023478,21598495,21953741,43552236
"327",2010,"tt1336617","Cyrus","FAIL",7000000,"7468936","10039886",7477623,7978555,10724926,18703481
"328",2010,"tt1279935","Date Night","PASS",55000000,"98711404","152269033",58752751,105446665,162658630,268105295
"329",2010,"tt0989757","Dear John","FAIL",25000000,"80014842","111362410",26705796,85474402,118960872,204435274
"330",2010,"tt1323594","Despicable Me","PASS",69000000,"251513985","543495033",73707997,268675247,580578700,849253947
"331",2010,"tt1314655","Devil","PASS",10000000,"33679655","63354114",10682318,35977680,67676882,103654562
"332",2010,"tt1196141","Diary of a Wimpy Kid","PASS",15000000,"64003625","76954311",16023478,68370710,82205045,150575755
"333",2010,"tt0427152","Dinner for Schmucks","FAIL",69000000,"73026337","86796502",73707997,78009058,92718787,170727845
"334",2010,"tt1270761","Don&#39;t Be Afraid of the Dark","PASS",25000000,"24046682","31551048",26705796,25687431,33703834,59391265
"335",2010,"tt1231583","Due Date","FAIL",65000000,"100539043","211739043",69435070,107399007,226186388,333585395
"336",2010,"tt1013860","Dylan Dog: Dead of Night","FAIL",20000000,"1186538","6090697",21364637,1267498,6506276,7773774
"337",2010,"tt1282140","Easy A","PASS",8000000,"58401464","76200721",8545855,62386303,81400037,143786340
"338",2010,"tt0879870","Eat, Pray, Love","PASS",60000000,"80574010","205846861",64093910,86071723,219892171,305963894
"339",2010,"tt1226273","Edge of Darkness","FAIL",60000000,"43313890","81208697",64093910,46269276,86749716,133018992
"340",2010,"tt1531663","Everything Must Go","FAIL",5000000,"2712131","2712131",5341159,2897185,2897185,5794370
"341",2010,"tt0977855","Fair Game","PASS",50000000,"11497497","26097497",53411592,12281992,27878177,40160169
"342",2010,"tt1433108","Faster","FAIL",12000000,"23240020","35658648",12818782,24825729,38091703,62917432
"343",2010,"tt1405500","For Colored Girls","PASS",21000000,"37729698","38017873",22432869,40304065,40611902,80915967
"344",2010,"tt1323045","Frozen","FAIL",150000000,"393050114","1004550114",160234776,419868647,1073092418,1492961065
"345",2010,"tt1226229","Get Him To The Greek","FAIL",40000000,"61153526","91455875",42729274,65326144,97696078,163022222
"346",2010,"tt1322312","Going the Distance","PASS",32000000,"17804299","39990165",34183419,19019119,42718768,61737887
"347",2010,"tt0947810","Green Zone","FAIL",100000000,"35497337","97523020",106823184,37919386,104177195,142096581
"348",2010,"tt1375670","Grown Ups","PASS",75000000,"162001186","272223430",80117388,173054825,290797736,463852561
"349",2010,"tt1376195","Gunless","FAIL",9900000,"458054","458054",10575495,489308,489308,978616
"350",2010,"tt0926084","Harry Potter and the Deathly Hallows: Part 1","PASS",125000000,"295983305","956399711",133528980,316178791,1021656625,1337835416
"351",2010,"tt1231587","Hot Tub Time Machine","FAIL",36000000,"50269859","63209958",38456346,53699864,67522890,121222754
"352",2010,"tt0892769","How to Train Your Dragon","PASS",165000000,"217581231","494870991",176258254,232427199,528636950,761064149
"353",2010,"tt1226236","I Am Love","PASS",10000000,"5005465","15132211",10682318,5346997,16164710,21511707
"354",2010,"tt1375666","Inception","FAIL",160000000,"292576195","832584416",170917095,312539208,889393184,1201932392
"355",2010,"tt1591095","Insidious","PASS",1500000,"54009150","99870886",1602348,57694294,106685260,164379554
"356",2010,"tt1228705","Iron Man 2","PASS",170000000,"312433331","623561331",181599413,333751233,666108069,999859302
"357",2010,"tt0804497","It&#39;s Kind of a Funny Story","FAIL",8000000,"6363628","6628326",8545855,6797830,7080589,13878419
"358",2010,"tt1250777","Kick-Ass","FAIL",28000000,"48071303","97527535",29910492,51351297,104182018,155533315
"359",2010,"tt1013743","Knight and Day","FAIL",117000000,"76423035","262142047",124983125,81637519,280028482,361666001
"360",2010,"tt1038686","Legion","PASS",26000000,"40168080","68854097",27774028,42908822,73552139,116460961
"361",2010,"tt1228987","Let Me In","FAIL",20000000,"12134935","28270399",21364637,12962924,30199340,43162264
"362",2010,"tt0892318","Letters to Juliet","FAIL",30000000,"53032453","79135982",32046955,56650955,84535576,141186531
"363",2010,"tt0758752","Love and Other Drugs","FAIL",30000000,"32367005","102719647",32046955,34575465,109728398,144303863
"364",2010,"tt0985694","Machete","PASS",12500000,"26593646","44331957",13352898,28408179,47356808,75764987
"365",2010,"tt1371155","Made In Dagenham","PASS",8000000,"1095369","15644196",8545855,1170108,16711628,17881736
"366",2010,"tt1518812","Meek&#39;s Cutoff","FAIL",2000000,"977772","1869928",2136464,1044487,1997517,3042004
"367",2010,"tt1001526","Megamind","FAIL",130000000,"148415853","321887208",138870139,158542540,343850165,502392705
"368",2010,"tt1470827","Monsters","FAIL",500000,"237301","5639730",534116,253492,6024539,6278031
"369",2010,"tt1126618","Morning Glory","PASS",40000000,"31011732","60040974",42729274,33127720,64137680,97265400
"370",2010,"tt1415283","Nanny McPhee and the Big Bang","PASS",35000000,"29197642","97799865",37388114,31189851,104472930,135662781
"371",2010,"tt1334260","Never Let Me Go","PASS",15000000,"2434652","11509512",16023478,2600773,12294827,14895600
"372",2010,"tt1536044","Paranormal Activity 2","PASS",3000000,"84752907","177512032",3204696,90535754,189624005,280159759
"373",2010,"tt0814255","Percy Jackson &amp; the Olympians: The Lightning Thief","FAIL",95000000,"88768303","226467130",101482025,94825128,241919399,336744527
"374",2010,"tt0878835","Please Give","PASS",3000000,"4033574","4570178",3204696,4308792,4882010,9190802
"375",2010,"tt1424381","Predators","FAIL",40000000,"52000688","127234389",42729274,55548791,135915826,191464617
"376",2010,"tt0473075","Prince of Persia: The Sands of Time","FAIL",200000000,"90759676","335059676",213646368,96952376,357921415,454873791
"377",2010,"tt0935075","Rabbit Hole","PASS",5000000,"2229058","5839592",5341159,2381151,6238038,8619189
"378",2010,"tt0493949","Ramona and Beezus","PASS",15000000,"26167002","27469621",16023478,27952425,29343924,57296349
"379",2010,"tt1245526","Red","FAIL",60000000,"90380162","196439693",64093910,96546967,209843135,306390102
"380",2010,"tt1403981","Remember Me","PASS",16000000,"19068240","56506120",17091709,20369301,60361637,80730938
"381",2010,"tt1053424","Repo Men","PASS",32000000,"13942007","18195238",34183419,14893296,19436733,34330029
"382",2010,"tt0955308","Robin Hood","FAIL",210000000,"105487148","322459006",224328687,112684730,344460978,457145708
"383",2010,"tt0944835","Salt","PASS",130000000,"118311368","295713467",138870139,126383971,315890541,442274512
"384",2010,"tt0446029","Scott Pilgrim vs. the World","PASS",85000000,"31611316","48089760",90799707,33768214,51371013,85139227
"385",2010,"tt1028576","Secretariat","PASS",35000000,"59699513","60376247",37388114,63772921,64495830,128268751
"386",2010,"tt1261945","Sex and the city 2","PASS",95000000,"95347692","294680778",101482025,101853441,314787390,416640831
"387",2010,"tt0892791","Shrek Forever After","FAIL",165000000,"238736787","756244673",176258254,255026238,807844640,1062870878
"388",2010,"tt1130884","Shutter Island","FAIL",80000000,"128012934","296831073",85458547,136747492,317084404,453831896
"389",2010,"tt1564585","Skyline","FAIL",10000000,"21416355","78693371",10682318,22877632,84062765,106940397
"390",2010,"tt1421051","Somewhere","FAIL",7000000,"1785645","14385645",7477623,1907483,15367204,17274687
"391",2010,"tt1440292","Submarine","FAIL",1900000,"467602","4581937",2029641,499507,4894571,5394078
